essay_id,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,predicted_score,vocab_level

8734,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.2

8735,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.3

8736,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.6

8737,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.9

8738,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.7

8739,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,2.5

8740,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,29.7

8741,0,1,2,2,3,2,3,2,0.0,1.0,0.0,0,14.9

8742,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.1

8743,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,36.8

8744,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.0

8745,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,12.0

8746,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.3

8747,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.2

8748,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.1

8749,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

8750,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.0

8751,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.6

8752,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,14.2

8753,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.1

8754,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.1

8755,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

8756,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.6

8757,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.1

8758,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,12.4

8759,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.1

8760,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,11.8

8761,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.6

8762,1,1,3,2,3,2,3,2,0.0,1.0,0.0,0,13.8

8763,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,5.8

8764,2,1,3,2,3,3,2,2,0.0,0.0,1.0,0,33.4

8765,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.6

8766,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.2

8767,0,1,2,2,2,2,2,2,0.0,1.0,0.0,0,12.1

8768,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

8769,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.8

8770,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.3

8771,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,30.4

8772,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.3

8773,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

8774,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.0

8775,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.1

8776,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,27.2

8777,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.1

8778,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.6

8779,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.0

8780,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.9

8781,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.6

8782,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,9.9

8783,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.4

8784,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.1

8785,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.9

8786,0,1,2,2,3,2,3,2,0.0,1.0,0.0,0,17.7

8787,1,1,2,2,3,2,3,1,0.0,1.0,0.0,0,15.5

8788,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,29.7

8789,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.4

8790,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.6

8791,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-0.4

8792,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,10.5

8793,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.8

8794,2,1,2,2,3,2,2,1,0.0,0.0,1.0,0,21.3

8795,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.3

8796,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.4

8797,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.1

8798,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,41.2

8799,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.4

8800,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,11.8

8801,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,10.0

8802,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,17.5

8803,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.7

8804,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.5

8805,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.4

8806,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,24.0

8807,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.0

8808,1,1,2,3,3,2,2,2,0.0,1.0,0.0,0,12.0

8809,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,29.8

8810,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.9

8811,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

8812,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.7

8813,0,1,2,2,3,2,3,2,0.0,1.0,0.0,0,11.6

8814,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,9.3

8815,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.7

8816,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.0

8817,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.9

8818,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,36.0

8819,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.7

8820,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

8821,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.5

8822,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,19.5

8823,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.5

8824,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,10.3

8825,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,15.8

8826,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.6

8827,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,6.5

8828,1,1,2,2,3,3,2,2,0.0,1.0,0.0,0,17.6

8829,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,29.2

8830,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.2

8831,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.1

8832,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,10.1

8833,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,11.6

8834,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,31.1

8835,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.1

8836,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.1

8837,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.3

8838,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.9

8839,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.8

8840,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,20.7

8841,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,9.6

8842,1,1,2,2,3,3,2,1,0.0,0.0,1.0,0,9.3

8843,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.9

8844,0,1,2,2,3,2,2,2,0.5,0.5,0.0,0,10.6

8845,0,1,2,2,3,2,2,1,0.0,1.0,0.0,0,12.1

8846,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,22.5

8847,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.9

8848,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.5

8849,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.3

8850,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.5

8851,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.7

8852,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.6

8853,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.0

8854,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,16.6

8855,1,1,2,2,3,3,2,1,0.0,0.0,1.0,0,31.4

8856,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.3

8857,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,34.8

8858,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,20.5

8859,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.4

8860,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,8.0

8861,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,25.7

8862,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.8

8863,1,1,3,2,3,3,2,1,0.0,0.0,1.0,0,30.9

8864,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,6.9

8865,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.2

8866,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.6

8867,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,23.7

8868,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.1

8869,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,22.5

8870,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.8

8871,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.1

8872,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.5

8873,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,10.8

8874,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.9

8875,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.0

8876,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,10.0

8877,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.9

8878,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.2

8879,0,1,2,2,3,2,3,1,0.0,0.0,1.0,0,29.9

8880,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.1

8881,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,14.8

8882,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.1

8883,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.2

8884,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,26.3

8885,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,19.7

8886,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.5

8887,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.2

8888,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,21.7

8889,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.4

8890,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.8

8891,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.6

8892,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,24.4

8893,1,1,2,2,3,3,2,2,0.0,1.0,0.0,0,15.1

8894,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.8

8895,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,10.7

8896,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.8

8897,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,30.1

8898,1,1,3,3,3,2,2,2,0.0,0.0,1.0,0,21.7

8899,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.7

8900,2,1,2,2,3,2,3,2,0.0,0.0,1.0,0,48.8

8901,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.8

8902,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.1

8903,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.1

8904,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.4

8905,2,1,2,2,3,3,3,2,0.0,0.0,1.0,1,24.5

8906,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.9

8907,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.0

8908,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,13.1

8909,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.4

8910,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.4

8911,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,22.7

8912,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,8.3

8913,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.1

8914,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.4

8915,2,1,3,2,3,2,2,2,0.0,0.0,1.0,0,31.2

8916,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.5

8917,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,28.3

8918,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.6

8919,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,13.1

8920,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.9

8921,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.4

8922,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,25.4

8923,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.7

8924,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.3

8925,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.8

8926,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.8

8927,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,28.5

8928,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,17.3

8929,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.8

8930,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.2

8931,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,21.4

8932,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.0

8933,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.8

8934,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,29.5

8935,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.4

8936,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.6

8937,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.8

8938,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.2

8939,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,15.0

8940,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,33.8

8941,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.1

8942,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.0

8943,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.6

8944,0,1,2,3,3,2,3,2,0.0,1.0,0.0,0,16.1

8945,2,1,2,3,3,2,2,2,0.0,0.0,1.0,0,31.9

8946,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.8

8947,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.6

8948,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,31.4

8949,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.9

8950,2,1,2,3,3,2,2,1,0.0,0.0,1.0,1,33.5

8951,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.1

8952,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.0

8953,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.7

8954,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.6

8955,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,31.2

8956,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.9

8957,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.4

8958,1,1,2,3,3,2,2,2,0.0,1.0,0.0,0,10.2

8959,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,37.1

8960,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

8961,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.3

8962,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,30.5

8963,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.1

8964,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.8

8965,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.4

8966,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,6.2

8967,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.7

8968,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.2

8969,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.1

8970,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,24.1

8971,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,10.3

8972,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,7.4

8973,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.1

8974,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.2

8975,1,1,2,2,3,2,2,1,0.0,1.0,0.0,0,9.8

8976,1,1,2,2,3,3,2,2,0.0,1.0,0.0,0,11.6

8977,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.3

8978,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,28.9

8979,2,1,2,2,3,2,2,1,0.0,0.0,1.0,0,42.8

8980,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.3

8981,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.2

8982,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,29.1

8983,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.4

8984,2,1,2,2,3,2,3,2,0.0,0.0,1.0,0,40.4

8985,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.6

8986,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,25.7

8987,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.3

8988,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.8

8989,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.1

8990,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.2

8991,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,7.3

8992,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.4

8993,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,9.3

8994,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.8

8995,1,1,3,2,3,3,2,2,0.0,0.0,1.0,0,28.3

8996,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.5

8997,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.6

8998,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.2

8999,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.8

9000,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.7

9001,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,28.9

9002,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,5.1

9003,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.8

9004,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.3

9005,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.3

9006,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.0

9007,0,1,3,3,3,2,2,2,0.0,1.0,0.0,0,16.8

9008,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,31.3

9009,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.8

9010,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.2

9011,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.3

9012,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.6

9013,1,1,2,2,3,2,3,1,0.0,0.0,1.0,0,14.9

9014,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.7

9015,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.4

9016,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,9.4

9017,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,31.2

9018,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.1

9019,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.7

9020,2,1,3,2,3,2,2,2,0.0,0.0,1.0,0,33.5

9021,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,-1.1

9022,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.6

9023,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.0

9024,1,1,2,2,3,3,2,1,0.0,0.0,1.0,0,12.6

9025,1,1,3,3,3,2,2,2,0.0,0.0,1.0,0,17.5

9026,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.7

9027,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.6

9028,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.2

9029,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,21.8

9030,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.5

9031,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,33.4

9032,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.0

9033,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,33.1

9034,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.8

9035,1,1,2,2,3,3,2,2,0.0,1.0,0.0,0,7.6

9036,1,1,2,3,3,2,2,1,0.0,0.0,1.0,0,20.8

9037,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.4

9038,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.3

9039,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.8

9040,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,38.2

9041,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.6

9042,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,27.7

9043,1,1,2,2,2,2,2,2,0.0,0.0,1.0,0,46.2

9044,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,37.1

9045,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

9046,2,1,2,3,3,2,2,2,0.0,0.0,1.0,0,31.3

9047,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.8

9048,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.6

9049,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.5

9050,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,30.0

9051,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.3

9052,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.4

9053,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,26.3

9054,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.0

9055,1,1,3,3,3,2,2,2,0.0,0.0,1.0,0,28.4

9056,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.3

9057,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.9

9058,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.3

9059,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.2

9060,1,1,2,2,3,3,2,2,0.0,1.0,0.0,0,10.1

9061,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.8

9062,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,14.9

9063,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.3

9064,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.9

9065,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.2

9066,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,30.6

9067,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,17.6

9068,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.8

9069,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.2

9070,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.9

9071,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,7.6

9072,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.5

9073,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.3

9074,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.1

9075,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,19.5

9076,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.0

9077,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.6

9078,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.1

9079,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.5

9080,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.1

9081,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.2

9082,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.4

9083,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.7

9084,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.4

9085,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,11.5

9086,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.2

9087,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.1

9088,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.9

9089,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.5

9090,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,22.6

9091,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.4

9092,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,8.1

9093,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,35.1

9094,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.1

9095,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

9096,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,21.8

9097,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,16.2

9098,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,12.5

9099,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.2

