Id,EssaySet,Score1,Score2,EssayText
9596,4,1,1,signific word invars article pass judgement thought passage biologist way invars specie uncheck nature predate major threat biodivers
5229,3,1,1,panda china eat virtual not except bamboo koala australia eat eucalyptus leave almost Ecclus make panda koala specialist python hand generalist mean need specif source food
6372,3,1,1,panda koala similar eat stuff tree bamboo eucalyptus leave panda koala differ python panda koala vegetarian python eat meat like rabbit even Allix
24695,9,0,0,author believe need less Materi space eventual break fall earth atmosphere polit
20010,8,2,2,suparis mr leonard track star college even though teacher flunk ou college
23550,9,0,1,author get attent goe tell space junk caus
17232,7,0,0,one trait describe pride instead rose swallow pride tell anna really felt covered fell told sister cometh els witch get sister leave Alon chang subject
6049,3,1,2,panda koala similar specialist eat pretty much one type plant differ python python generalist eat almost Anyah also python invars panda koala
18003,7,0,0,rose felt tha life would get easier
21701,8,2,2,paul Aman hall monitor school use track star paul find curious spark paul wonder mr leonard ever tell paul athlete past paul question mr leonard college disco mr leonard read problem paul inspire paul help mr leonard learn read
5003,3,1,1,panda china similar koala bear australia eat plant differ one china eat bamboo one australia eat eucalyptus leave almost Ecclus
5835,3,0,0,panda china similar koala australia specie rely basic one source nutrient panda eat almost not bamboo koala bear eat eucalyptus leave almost Ecclus two anim differ python python abound source food unlike panda bear python almost eat Anyah drama situate happen everglade python swallow Allix
18336,7,1,1,one trait rose posses mother talk anna talk papa take job los angel paid good family need money
18623,7,1,1,hard worker alway help aunt mom also make sure homework done want essay
24089,9,0,0,author organ article past current future live author organ article way atmosphere seem crucial planet
5977,3,1,1,panda china similar koala australia limit food supply example panda eat almost not bamboo koala eat eucalyptus leave almost Ecclus differ python python need aint food
23188,9,1,2,author organ article first give introduct topic space junk tell satellite crash eachoth caus damage like american satellite colloid russian one tell little partial make great impact reach faster speed end remind import space junk increase space
21724,8,2,2,background inform learn mr leonard huge twist story learn mr leonard poor reader know paul problem paul know read turn great athlete read mr leonard tremens college athlete poor reader well mr leonard want help evolve paul come better student athlete rely athlete skill Alon get college
23739,9,1,1,first explain history space explore space race soviet union unit state goe describe much space junk come danger spacecraft satellite continue move around atmosphere
21091,8,1,1,know mr leonard like
8358,4,0,0,word invars pass judgement mean specie introduce prey
5919,3,0,0,panda china similar koala australia specialist eat plant eat almost not bamboo australia koala bear eat eucalyptus leave almost Ecclus achanbach differ python generalist python generalist raccoon python achabach
22987,9,2,2,author organ article section base inform found head author start simple question space junk make sure reader know rest article next two section space junk made caus order inform make sens human mind first tell us second tell us made third tell us
23361,9,2,2,author start article attent grabber briefly mention space junk next article author give short history space flight like soviet union launch first satellite next describe space project caus problem suggest
23950,9,0,1,organ tell fact space space junk tell problem caus
5553,3,1,1,panda china kola australia similar specialist two anim differ python panda koala found one area world python found across world mani differ content country
20067,8,2,2,effect background inform paul Aman mr leonard hurdle runner fact meter hurdle nation bork mani record hear paul want help train read
9284,4,0,1,word invars mean anim specie easily adapt surround make new home human bring area differ
5824,3,1,1,panda koala bear native country
21347,8,1,1,paul realize mr leonard star athlete question happened mr leonard state good student say paul realize even good one thing mean shouldnt tri Anyah els mr leonard tri school paul extend bound comfort zone also taught paul everyone strength weak
18247,7,1,1,would describe rose comfort tri best make sister feel better understand situate take place within family woke bad dream
21052,8,2,2,paul find mr leonard past shock know hall monitor mr leonard star college four hundi meter hurdle broke record
8973,4,0,0,invars mean domer mean article refer invars specie mean danger specie like use article draw reader attent inform python specie
17543,7,2,2,handwork see convert little sister anna convert talk duty pay paul college loan differ mad one thing mind family pay loan thing better
21496,8,1,1,background inform mr leonard given paul really chang paul life one respect felt sorry teacher time also found inspire teacher story mr leonard tell learn center college feel confined learn center help paul also glad learn center help people like
23126,9,0,0,oran article way prove point space junk develop year
21747,8,0,0,short story pome tell number side risen
18376,7,2,2,rose care person soon saw sister walk kitchen middle night dimmed ask Anyah alright
20590,8,2,2,background inform paul find mr leonard effect posit way make paul feel like someone els gone exact go moment time mr leonard state lost scholarship flunk college school want runner could read paul goe say know mr leonard feel embarrass well happen when call upon read cometh aloud know answer everyone els know class
18139,7,0,0,good sister rose slid bed anna
5095,3,1,1,panda china koala australia similar differ python article state mammal l KE panda koala specialist survive specif area hand python generalist live mani differ area shown map article panda koala need specif live Condit python
6334,3,1,1,panda koala similar eat thing like leave bamboo stick hand python eat anim bigger history hurt people
17262,7,2,2,base convert rose anna rose seem person tri posit strong family anna bring miss father blame leave family rose tri explain left family need money
20383,8,0,0,story paul get inform head ad detail mr leonard said mr leonard said cometh learn center entree foreshadow cometh read Anyah learn mr leonard try get paul sport impress coach paul got clot better coach approach gave overrun join later paul ask mr leonard high school college learn happen learn
17536,7,1,1,anna want hurt family feel tellin think make seem nice
8981,4,1,1,word invars mean specie intrude land Aneth specie call python invars macing say unfair anim article word invars seem like neat impact anim macing believe introduct python good thing opinion seem oppos word invars
5867,3,1,1,panda china similar koala australia article state china panda eat almost not bamboo koala bear eat eucalyptus leave Ecclus therefor eat beget thing python meat eater example python swallow Allix
23551,9,1,1,author organ article differ section explain differ type space junk vari danger space flight
19956,8,0,0,inform paul get mr leonard hall monitor paul stare middle school tell paul want come gym paul Remer mr leonard meter hurdle nation broke record lost scholarship flunk read paul want hurdle mr leonard make feel like hes nobody somebody
6426,3,1,1,panda china similar koala australia eat clot example panda eat almost not bamboo howel koala bear eat eucalyptus leave almost Ecclus
6118,3,0,0,panda china koala australia similar category specialist mean particular circuit order live panda eat almost not bamboo koala eat eucalyptus leave almost Ecclus differ python much broader section food eat mani differ thing order survive one ever tri swallow Ali
23248,9,1,1,article organ most like outline differ section paragraph new till tell paprphrap
5500,3,2,2,panda china like koala australia conoid specialist cannot nature live anywhere els world said china australia respect due specif diet not bamboo eucalyptus leave almost Ecclus two anim differ python python prove generalist brought u asia still abl survive despite new habitat
18227,7,0,1,rose kind sister show companion sister wake middle night explain dad left pay three time live
9457,4,1,1,word invars signific article invars use desert outbreak python interrupt food chain process article show since clot python normal food chain process disturb python become native
23267,9,2,2,author organ article differ section define purpose first section attent grabber get reader interest line grab telescope look sky comet meteor second section background give reader little knowledge topic line soviet union launch th first artifice satellite unit state follow suit thus began human race great space invars third section go topic line one control dead satellite run th risk could exact happen february last section reader care topic line care lost tool bag Tini bit space trash
5921,3,2,2,panda kola similar eat certain food like bamboo eucalyptus leave that specialist unlike python generalist live anywhere food abound there certain place panda kola live python begin expand live everywhere
23782,9,1,1,author start introduct descript follow incide end reason incide introduct grab reader attent descript set article conflict reason conflict occur
8173,4,1,1,invars mean cometh take article specie invars specie human signific invade specie tri go climate feel comfort
23545,9,2,2,author organ article talk space junk affect earth atmosphere author talk danger object space colloid next author talk big deal away space junk
8299,4,1,2,word invars describe specie indigen area come invade land live rely article python invars everglade invars specie caus major threat biodivers land inhabit
5941,3,1,1,panda china koala australia similar specialist mean eat certain type food like specif local differ python generalist article say term generalist mean specie abl live vast variety local
20768,8,2,0,background inform paul find mr leonard give curious feel wonder happen mr leonard turn mr leonard read problem paul caus two meet since mr leonard taught paul run hurdle paul felt teach mr leonard read
5834,3,2,2,panda china like koala australia herbivora eat one thing panda eat bamboo koala eat eucalyptus leave python hand carnivora eat almost Anyah move
18132,7,1,0,one trait describe rose base convert aunt Polab determine determine help make better life family even though EASI aunt Polab will help sell special treat cambodia sell sew laid
8938,4,1,1,invars import word neat python native florida take caus big problem danger wildlife live
23437,9,1,2,author organ article put three section include till section allow reader understand three main point space junk without get confuse
17587,7,1,1,rose care family rose talk anna tri encourage keep spirit
23846,9,2,2,use sub head space junk crash cours
23439,9,0,0,author organ article tell feuter happen space also tell care people garbagy Anyah happen
17510,7,1,1,hard worker goe work right school four hour shift goe home help supper finish homework
17063,7,0,0,rose slowly learn aunt rose down necessarily like fact aunt tell
8101,4,2,2,article word invars mean anim taken area uncheck nature predate major threat biodivers example article say python florida imperil five ending specie could lead unal enviro invars anim could also stretch habitat larger area
20652,8,2,2,suparis paul make want work harder make sympathy last paragraph paul want mr leonard start train paul also little confuse mr leonard didnt make runner paragraph paul mention mr leonard went collar
5162,3,0,0,panda china similar koala australia type bear panda eat bamboo everyday koala eat eucalyptus leave differ python python live warm climate weather
9499,4,1,1,signific word invars pass judgement invars reach habitat place use harm major threat biodivers Anyah go anywhere complin come
20191,8,1,2,paul realize mr leonard struggle work require high school college feel dimmed sympathy toward hall monitor similar situate opinion like felt connect older man point realize last mr leonard determine coach track school usual case student teacher paul probabl also somewhat surprise disco mr leonard difficult life howel mr leonard story also Aneth effect paul encourage work harder suffer fate paul probabl tri put effort study receive better grade class confront possible could happen probabl determine end lose hope achieve like mr leonard paul also probabl grate learn center school took grant past although init view cometh embarrass like thank people assist motive mr leonard luxury
5872,3,1,1,panda china similar koala australia specialist specie panda basic eat bamboo koala basic eat eucalyptus leave different python python generalist mean live place eat differ thing
5656,3,2,2,koala australia panda china similar specialist survive specif organ environ macing said favor specialist stabile imply suit specif thing panda eat not bamboo koala eat eucalyptus almost Ecclus brumes python live wild found u
24182,9,1,2,start creat introduct explain problem next paragraph tell reader problem got third paragraph tell happen final paragraph explain danger the problem caus
5979,3,0,0,panda eat most bamboo koala eat eucalyptus leave type plant python carnivora reptile eat bamboo koala eat
6335,3,1,1,panda similar koala specie eat certain thing panda most eat bamboo koala eat eucalyptus also mammal article also call specialist differ koala panda python also python reptile article call generalist
17440,7,1,0,base convert anna rose understand person anna still young full understand family work hard rose explain enter family brother rose overwork school work know family keep preserve ignore fact feel much response age
5110,3,0,0,panda china similar koala australia anim howel differ python panda live china eat almost not bamboo koala australia eat almost Ecclus eucalyptus leave python eat variety food live u Cali delaware southern half panda koala specialist eat adapt well environ python specialist adapt
5641,3,1,1,panda china similar koala australia tent eat one thing panda eat bamboo koala eat eucalyptus leave python one hand eat every fill
20173,8,2,2,mr leonard help paul find cometh good paul probabl take mr leonard kind grant certain grate mr leonard kind fail see mr leonard motive paul learn mr leonard background track field record flunk college profound chang paul view mr leonard accord paul man given time help excel cometh realize mr leonard full understand paul tri give paul confide succeed mr leonard story also encourage paul help mr leonard return help improv read skill
18426,7,0,0,story charact rose tough situate family struggle make money put clot pressure result talk sister anna see get little angry result high amount pressure feel see respond anna say money everts already everts rude reasons result pressure rose feel finish essay also make money family
9648,4,0,0,didnt invest anim would way much anim anim eat would become overpopul
22955,9,2,2,author organ article catch attent shock statement made introduct author explain three differ problem space junk creat end author summar article cinclus
6065,3,0,0,panda koala specialist specie differ python panda koala specialist specie python general python also live anywhere python eat one thing panda koala live liter one food source
17454,7,2,2,rose seem hard work person story tell us work day right school help dinner final homework point story already tell busy tri pleas everyone like also busy hard work person make sure never disappoint family know given much continue work hard younger sister educ
22956,9,1,1,organ article use differ head talk differ thing
8548,4,1,1,word invars use invars specie article invars specie like brumes python nile monitor lizard specie move differ habitat invade new environ sped invars question whether good thing question throughout article invars signific term regard whole article
5955,3,0,0,paragraph compar panda china koala australia eat one type food hand python eat Anyah tell paragraph snake ate Allix
8752,4,0,0,thought word invars Aneth way say snake alway danger r ea question person ever close snake
17827,7,2,2,one trait rose possess companion toward other example talk anna say anna wrong feel okay
8176,4,1,2,article python conoid invars reptile argue term invars specie unfair rather conoid python great introduct new environ howel python argue invars big threat biodivers eat mani anim
9741,4,2,1,macing feel term invars specie unfair feel anim introduce term import article talk introduct new anim u bail thrive new environ invars specie controversy could threat biodivers major
5990,3,2,1,panda china similar koala australia specialist eat almost not except plant meanwhile python generalist carnivora anim example article talk python tri swallow crocodile instead explode
24303,9,2,1,author organ article explain space junk space junk caus harm expense Materi space also show even smallest Materi orbit earth large hazard satellite
8886,4,0,0,signific word invars mean cometh take soon take place invade cometh
17164,7,0,0,rose intern pressure misgive hide true feel talk anna tri laugh sound fake even even rose believe say put brave face talk anna
18142,7,2,2,rose prosist individu way keep happy appear talk little sister prove statement go job los angel paid three time make
24155,9,1,1,start introduct next define problem tell reader problem last paragraph cinclus need stop
21503,8,2,2,background inform paul get mr leonard help paul Belis self paul mr leonard alike neither read good mr leonard tri help paul become better student such return favor paul start train mr leonard abl read
20440,8,1,2,paul learn mr leonard background inform feel share struggle read mr leonard paul mr leonard difficult time read howel paul seek help go learn center where mr leonard rely friend tutor
6024,3,1,0,panda china similar koala australia almost eat one kind food time differ python migrate eat anim python
23244,9,1,1,author organ article super topic four differ part help explain differ part satellite import super satellite differ country super one day crush utter space
5864,3,1,2,panda similar koala specialist live one part world eat one type food differ python article say python survive mani habitat unlike python panda koala live one place
18111,7,0,0,rose optimist hope best alway see happen talk anna tell thing chang paul college paid yet seem confide say
6129,3,1,2,panda china koala australia similar specialist specie need certain food like bamboo eucalyptus leave stable environ survive differ python python generalist survive adapt almost live Condit need stable envier survive
17450,7,2,1,rose sens responsible evil convert anna bail suppress feel tri make thing easier sister great person trait
23354,9,1,1,origin throw history fact beg talk problem occur space these satirist talk prevent thing happen
21372,8,1,1,weent got record occur show made want help mr leonard
6259,3,2,2,chines panda australian koala bear similar specialist panda eat not bamboo koala bear eat not eucalyptus leave differ python python eat variety thing one thing
6519,3,0,0,panda china similar koala australia china panda eat almost bamboo australia koala eat eucalyptus leave almost Ecclus python eat anim panda kala similar python differ
23275,9,1,1,super subject chang headline question
20412,8,2,2,gave paul bright idea help mr leonard read also made paul wanna start read dont go path mr leonard
17486,7,0,0,act scare dream saw paul sink water top couldnt get
6655,3,1,1,panda china similar koala australia anim use pet differ panda eat almost not bamboo koala eat eucalyptus leave
24702,9,2,2,start describe space junk goe crash cours tell reader cometh extreme bad happen approach last talk space trash describe utter space trash float around previous astronomy goe great detail every talk also drawn fall asleep read author really good job write article
23185,9,2,2,author organ article explain every order article start introduct section till space junk explain introduct next section crash cours last part previous section talk satellite loos control go orbit crash cours talk happen satellite go orbit crash cours next section till little bit big deal next talk happen two satellite crash talk last article author organ article like make reader understand without get confuse
5856,3,2,2,panda china similar koala australia panda bear eat not bamboo koala bear eat eucalyptus differ python python swallow Allix
8826,4,1,0,word invars mean invade specie article inde invade anim human habitat mani happy
9427,4,1,1,term invars show new specie like python lizard spread country invade northern native specie eat take
21053,8,1,1,paul suspicion mr leonard tell past question tell track record college mr leonard tell flunk read paul get influe teach mr leonard read mr leonard influence run hurdle
6645,3,0,0,koala panda similar specialist specie settle specif Nich could survive elsewhere high specif food source howel differ python generalist specie abl move easily adapt new habitat florida key glued neither panda koala could would abl adapt like python expand food source include Allix
18123,7,0,0,sad papa go los angel work like feel lone said money import thing life would happier papa
18198,7,1,1,rose aunt Polab hard work Polab work late every day
24486,9,1,1,author put article put inform spear category give detail specif space junk
24393,9,0,0,author organ article stage import get reader attent author tri include inform orbit junk space
8149,4,2,2,signific word invars rest article describe specie python slowly take aid human till one man pet Aneth invars specie symbol percept situate owner reptile see problem other realize adapt creature areableto invade other include specie give Chanc
20523,8,0,0,paul feel betray because told begin star
9517,4,0,0,invars mean live vast DRI place desert florida
8644,4,0,0,invars mean pass judgement word connect article article author talk differ kind anim inform
24161,9,1,1,author talk differ space topic ever part artal topic what like differ part article
5820,3,1,1,panda china koala australia similar invalid food sort panda eat common food sort main bamboo koala eucalyptus leave compar python koala panda food sort total differ python eat almost Anyah alive rat cat deer etc article even inform us eat Allix
22973,9,0,0,author organ article help reader keep read article rose better even better
5983,3,1,1,specialist china panda eat almost not bamboo australia koala beer python swallow Allix eat total differ thing
20954,8,2,2,inform paul learn mr leonard make wonder probabl think role model paul idea awesome hurt runner find got kick college grade probabl make paul feel like help like mr leonard help hurt
8316,4,1,0,word invars mean unfamiliar word goe article people tri say reptile invars author agre author wrote even term invars specie unfair introduce think invars pass judgement
6043,3,0,0,china panda australia koala specialist live one place need eat area like python generalist live anywhere withstand mani differ climate
8169,4,1,1,word invars signific topic snake reptile brought Aneth environ invade human actual invade area anim survive
9037,4,1,1,word invars import article show bring new anim would affect new area food chain like story said Allix eat python show may danger combine new specie old one
9062,4,1,1,signific word invars article refer introduct reptile environ paragraph three state invars specie uncheck nature predate major threat biodivers
8341,4,1,1,anim label name invars never live harm us other brought specie intrude land ending specie adapt
17174,7,0,0,dream
6068,3,1,1,panda china koala differen python panda koala specialist eat almost not beside bamboo eucalyptus python generalist almost like human kill food
5126,3,1,1,panda china koala australia two specie anywhere els earth two place differ python state paragraph live place one earth panda koala
23281,9,1,1,author organ article section head head give idea learn passage head
18230,7,2,2,rose describe consider reluct tell aunt Polab feel weigh family oblige fear aunt may hurt author write told truth would hurt aunt probabl aunt would tell mother
24654,9,2,2,author article organ write logic way first describe space junk space junk give short history space invars short explain satellite die hurt uncontrol space author goe explain space junk creat section crash cours explain satellite colloid creat massive amount microdebri continue orbit earth inured speed also show astronaut make mistake lose grip tool bag caus bag begin orbit earth final section little bit big deal author show danger debris travel high rate speed author proved start evil microdebri such hole spacecraft inform reader danger space junk
6704,3,1,2,panda china similar koala australia differ python eat one type food compar python eat every Allix rat paragraph state koala eat eucalyptus leave panda eat bamboo
6470,3,1,1,panda china similar koala australia specialist mean alway eat food example koala eat eucalyptus leave panda eat bamboo differ python python vari food
5598,3,0,0,china panda australia koala similar feed one type food panda eat bamboo koala eat eucalyptus leave differ python python eat almost Anyah come contact
8615,4,2,1,word invars article mean specie threat specie live florida around south u show till say one man pet Aneth invars specie tell us believe reptile snake lizard Allix harm native specie area florida
23250,9,2,2,first three paragraph get hook story make want read paragraph four five give inform history space travel space juck even space paragraph six seven tell danger space junk really last four paragraph let reader know worry space junk people fix problem space junk
6059,3,0,0,panda eat bamboo mean harmless also koala eat eucalyptus leave almost time unlike python panda koala complete harmless
20929,8,0,2,background inform given paul use help mr leonard read
5510,3,2,1,panda china similar koala australia eat one type food time text say specialist china panda eat almost not bamboo australia koala bear eat eucalyptus leave almost Ecclus differ python phyton eat thing could eat text say python swallow Allix relic way put explode
9133,4,1,1,word invars import story one point article describe term invars specie unfair reptile trial invars howel introduce Aneth point article describe invars appropre term felt bring foreign reptile caus mani chang
8862,4,0,1,signific word invars invars suppos article python eat Allix go suppos
5971,3,2,1,panda china similar koala australia eat one type food panda eat bamboo koala eat eucalyptus leave differ python python eat Anyah went new habitat die need food old habitat survive
17088,7,1,1,rose seem like help person talk sister anna seem way because sister came talk thing tri explain thing way
23795,9,2,2,author organ article put head head space junk crash cours little bit big deal
17810,7,0,0,rose seem stress lot response put tell aunt Polab dream aunt look ask feel weigh help family
19960,8,2,2,show even cant read like mr leonard doesnt mean stop tri life like went college lost scholarship read didnt stop break record field show paul give cometh get hard life
17270,7,0,0,rose depend alway look situate
8583,4,0,0,article invars mean seen much article snake allow news howel snake almost never seen invars help article
18014,7,1,1,rose patient tell anna struggle worthwhile paul pay go college
23872,9,1,0,author tell space junk float around satellite author most concern satellite
5694,3,2,1,china panda eat not simple bamboo australia koala bear eat eucalyptus leave eat certain thing stick unlike python eat Anyah area example could crocodile get along best human python
6701,3,1,2,panda similar koala specialist anim easily move around diet safe rely plant found bud nature habitat hand python generalist move almost anywhere quick adapt
17940,7,2,2,rose feel response help brother rose say anna part help paul finish college
6407,3,1,2,panda koala alike sens classify specialist mean eat one type food bamboo eucalyptus leave differ python python category generalist group generalist specie adapt better eat bigger variety
6347,3,0,0,china panda australia koala similar fort vast expert bend organ around world
6147,3,2,1,china panda bear eat bamboo leave koala basic plant two coffin plant python eat type food adapt fast like eat Allix
8849,4,1,1,word invars mean invade space invars specie chang biodivers example python invade florida southern state
23591,9,1,1,author organ article super inform order import organ article way make EASI read understand inform place shown author divid paragraph section differ till
21072,8,0,0,
20177,8,0,0,paul ask mr leonard kept proud accomplish
8431,4,2,2,word invars signific rest article explain threat snake biodivers u even article state snake say imperil live ending specie florida bay word describe danger anim close monie prevent extinct worry panda bear anim
18557,7,1,1,handwork one trait describe rose work hard school rush work come home help dinner normal day rose success future make rose handwork
9548,4,0,0,word invars signific rest article state reptile specie threat us live life earth threat dont complain
9190,4,1,0,word invars mean intrude unwelcome word signific article mani way biologist argue reptile much invars paragraph quot hundi brumes python discord weed road way even hood tourist car
24561,9,1,1,author organ article till introduct subtitle section
18415,7,0,0,think rose taken little bit calmer rest move
16992,7,0,0,rose upset tri hard keep family happy alway much rose sister get upset start talk father gone
8260,4,1,1,word inns signific rest article inns specie around world article say berms python inns specie wich breed clot everglade also article state macing content govern eye estime pose main reptile
17213,7,1,1,feel need help every thing work lot essay like want even travel sacramento recit prize
17310,7,0,0,mad mom work late mama home yet hate late work
21190,8,2,2,inform paul obtain mr leonard probabl confuse suparis paul time like exit learn person train record break college runner confuse mr leonard never told
17369,7,0,0,think end story final understands strength culture aunt use make feel better lighter
23653,9,1,1,author great job organ article organ inform lead point article explain go space first give history problem get main point problem explain detriment really space environ
8348,4,1,1,invars specie uncheck nature predate major the eat biodivers biologist say Altha article use term introduce rather invars think unfair pass judgement
18394,7,1,0,one way describe rose would respect whole story rose never talk back aunt Polab
18730,7,2,2,rose seem like care proved member family story state job tri hard school tri help sister much seem father gone long period time brother one work school seem rose may step help
23058,9,1,1,start utter space get junk technology
23757,9,2,2,article organ section first author define matter goe caus debris finish say debris big problem
21549,8,1,1,felt bad want help help train
9429,4,1,1,word invars signific article article specie carri brought new environ rapid increase pipul size article discuss specif python invade everglade
18671,7,1,2,rose response respect person paragraph response support family work school work rose respect aunt Polab show paragraph she want hurt
4986,3,1,1,panda koala similar way like eat one specif food not els differ python invars live pipul extreme low damage home environ
8382,4,1,1,term invars classify anim wild danger even dead author article take offense say introduce anim bring people home th people want
17668,7,0,0,tri laugh sound fake even
20020,8,1,2,inform coach proved paul enlighten motive make better future make mr leonard proud even though weak reader paul find good hurdle cometh mr leonard common mr leonard share story paul motive become better reader well help mr leonard well
20612,8,2,1,effect background inform paul paul could relate mr leonard felt happy mr leonard given time help excel now like abl read
23240,9,2,2,author organ article way explain talk tell import concern introduct attent grabber want read article section subtitle space junk author explain satellite function second section crash cours author tell risk dead satellite last section tell big deal author organ way make easily understand reader
6370,3,2,1,china panda bear australia koala bear similar specialist survive basic one type food survive outside habit anim differ python phyton eat differ food map show live multiple place
20602,8,0,0,mr leonard tough stick rule kind man made paul obey paul would never question mr leonard make rude comment mr leonard stern story said mr leonard would stand hallway say move along people move along show charge alway follow rule also paul known mr leonard since start middle school
23617,9,0,0,author organ article think import describe thing word like garbagy junk crash cours start history goe rest inform planet space
21003,8,0,0,find mr leonard track star held bunch record these good thig paul coach know
5785,3,2,1,panda china koala australia specialist specie eat certain plant panda eat almost not bamboo koala eat eucalyptus leave two anim differ python python generalist mean adapt almost also specialist cannot
8170,4,0,1,invars seen inappropri term article compar introduce invars specie unfair introduce invars pass judgement
20757,8,2,2,background inform paul learn form mr leonard made different paul learn mr leonard hurdle high school broke record ask mr leonard mr leonard explain every like paul also good hurdle trouble read though seem like problem college scout told import time got college realize grade import abl read flunk college lost scholarship made paul think mr leonard done since go good sport good student realize mr leonard help student
16965,7,2,2,rose optimist person convert anna rose alway look thing better good outcome talk father move away get better job anna comply never get see anymore rose look point view get money help support family send girl college
9513,4,0,0,word invars signific rest article type specie anim invars mean differ thing compar anim
9705,4,0,1,word invars signific rest article debat whether specie invars say article even term invars specie unfair said introduce think invars pass judgement
24042,9,1,1,author organ article divid section explain till mean
21722,8,0,0,paul learn mr leonard vari smart barrat tell mr leonard time train mean paul go teach become better
21613,8,0,0,seem mr leonard paul history also seem paul hard time fit mr leonard seem tougher paul anyon els physic mental well paul mr leonard seem come compromis slut oh deal
20099,8,1,1,mr leonard background taught paul valuable lesson well academy sport example mr leonard word familiar paul feel embarrass
9254,4,1,0,invars import article article reptile come part u invars even term invars specie unfair said robroy mac inn
8330,4,1,1,invars mean pass judgement check nature predate major threat biodivers
9209,4,0,1,invars mean invade python invars mean invade iguania one Aneth invars specie people think anim like python cockroach iguana invars specie people pet easier take care need walk outside
9521,4,2,2,word invars signific spear reptile impatalian anim call reptile invars non native specie essentia invade country Rocray macing consume glade term think term invars specie unfair prefer term introduce macing think reptile wonder introduct biologist conoid major threat biodivers
18372,7,1,1,rose hard work person mani task one day include school help around hose supper work restaur homework essay
8708,4,0,0,word invars actual till article article really main python snake invars creature kept pet children
24234,9,2,2,begin simple introduct catch reader attent serious point author start explain space junk get point start explain use satellite become space junk time become space junk dont get taken stay orbit earth end crash become problem
8236,4,1,0,signific word invars story people think unfair call introduct show differ opinion people like specie like
5144,3,1,1,panda koala similar specialist differ python
21331,8,0,0,great thing never give thing struggle like hurdle first time paul
23736,9,2,2,author organ article three section begin introduct attent grabber get ready read report story section explain cometh till orbit junk space junk crash cours little bit big deal prefer form organ easier read understand
23715,9,2,2,author organ article first define space junk say caus last tell us big deal much harm paragraph till go tell third paragraph explain object crash make debris fourth explain damage
21283,8,2,2,gave paul hope day would abl read also help paul understand mr leonard could read would help abl read
5933,3,0,0,panda china similar koala australia live hot place cometh differ python
24492,9,0,1,author want reader read article author tell reader space junk like soviet union lunch artifice satellite year party space cart
5176,3,1,1,panda koala specialist specie eat live place article said specialist china panda eat almost not bamboo australia koala bear eat eucalyptus leave almost Ecclus
21533,8,1,2,effect background inform paul realize mr leonard like mot mr leonard word familiar paul bother fact like want better know mr leonard c mon mr leonard said time start train paul want help mr leonard
8140,4,1,1,invars signific word article say specie invars mean get rid native anim biologist howel say invars specie uncheck nature predate major threat biodivers
21318,8,2,2,effect mr leonard background paul know feel feel really bad paul say know embarras abl read paul want help mr leonard learn read
8099,4,0,0,invars mean specie kind introduct area specie adapt new environ
6411,3,1,1,panda china koala australia similar eat specif food suit differ python python adapt place koala panda koala eat eucalyptus leave panda eat bamboo
9239,4,0,1,signific word invars throughout article use unnecessary term article state even term invars specie unfair said introduce think invars pass judgement invars use everyone could find pet word get pet even pet article prove people actual find pet rather invars specie
17562,7,0,0,feel for shes want easier wayland time story felt like squeeze time essay time
5704,3,0,0,china panda australia koala alike specialist state abel Achen birch specialist china panda eat almost not bamboo australia koala bear eat eucalyptus leave almost Ecclus generalist arguable live anywhere
17008,7,0,0,money is tha motive
20979,8,2,2,paul get URL coach check mr leonard background could believe guy like paul mani award track one disadvantage flunk college know read paul figure mr leonard could read ask name knew go thing paul thought since mr leonard help achieve want track paul would help get back college least tri help find center would enable become better could paul help mr leonard like help paul
6700,3,0,0,panda similar koala anim need live wilder due thing eat panda need eat bamboo koala need eat eucalyptus leave panda koala differ python python eat main Anyah keep rage unlike panda koala
6275,3,1,1,panda similar koala main eat one thing python differ eat mani differ thing survive
8699,4,0,0,invars signific article base argument letter half
23223,9,2,2,author organ article present differ topic space junk creat harm section present differ problem contribute build space junk author start grab reader shock statement explain topic article author continue explain space junk build outerspac author show satellite colloid caus break smaller piece lead last section harm Tini piece really
17122,7,1,1,story think best trait describe rose unselfish see rose unselfish talk even essay competent go get prize sacramento abl take work help support family part passage help see rose put family
24488,9,2,1,author organ article effect article introduct simple proved small sens suspens expect reader know article head quit sure minute detail author switch serious tone convey fact statist tri prove point middle paragraph organ effect proved background inform problem hand author close inform reader problem dealt hard deal
8579,4,1,1,word invars relate article tri inform specie python harm govern think howel one side argument hand biologist call specie invars major threat biodivers
21468,8,2,2,paul know feel embarrass read understand stuff paul know mr leonard history paul decide help teach read
4996,3,2,2,panda china similar koala australia eat every differ python python eat Anyah
5439,3,1,1,article say panda bear most eat bamboo koala main eat eucalyptus leave similar eat certain amount food snake python eat lot differ thing article even said python tri eat Allix
24666,9,0,0,howdoestheauthororganizetheartical supportyourresponsewith detailsfromthearticlepleasetypeyouranswerintheboxbelow
20684,8,2,2,coach give paul website go website find mr leonard college runner meter hurdle next day goe hall monie ask never went anywhere pull print simple reply sorrow couldnt read inspire paul know mr leonard took time day help paul help learn read
6120,3,0,0,panda china similar koala australia need wet hot climate differ python python move colder climate panda koala bigger fatter
9505,4,1,1,article invars imply specie take zone caus chang ecosystem python conoid invars specie work way new ecosystem
24026,9,0,0,understand country put satellite earth atmosphere caus one malfunct make colloid
