essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance
6824,3,1.0,0,3,2,3,2,2,2,0.0,1.0,0.0,11.4,0,0,30
6825,3,3.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,10.4,1,0,96
6826,3,2.0,0,2,2,3,2,3,1,0.0,1.0,0.0,10.2,0,0,91
6827,3,2.0,0,3,2,3,2,2,2,0.6,0.2,0.2,6.5,0,0,68
6828,3,1.0,1,2,2,3,2,2,2,0.75,0.25,0.0,4.4,0,0,45
6829,3,1.0,0,2,2,2,2,2,2,0.25,0.75,0.0,6.6,0,0,47
6830,3,2.0,0,2,2,3,2,2,2,0.0,0.8,0.2,12.8,0,0,90
6831,3,3.0,0,2,2,2,2,3,1,0.3333333333333333,0.4444444444444444,0.2222222222222222,7.7,1,0,134
6832,3,2.0,0,2,2,3,2,3,2,0.2,0.8,0.0,8.2,0,0,55
6833,3,1.0,0,2,2,3,2,2,2,0.7142857142857143,0.2857142857142857,0.0,2.1,0,0,58
6834,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.4,0,0,40
6835,3,1.0,0,2,2,3,2,2,2,0.75,0.25,0.0,1.3,0,0,28
6836,3,2.0,1,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,8.7,0,0,92
6837,3,1.0,0,2,3,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,6.8,0,0,66
6838,3,2.0,0,2,2,2,2,2,2,0.1,0.8,0.1,8.3,0,0,119
6839,3,1.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,10.4,0,0,63
6840,3,2.0,0,2,2,3,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,7.5,0,0,99
6841,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,13.9,0,0,38
6842,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,6.6,0,0,43
6843,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,9.9,0,0,84
6844,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,9.2,0,0,83
6845,3,3.0,0,2,3,3,2,2,2,0.0,0.875,0.125,11.4,1,0,147
6846,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.8,0,0,39
6847,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.5,0,0,81
6848,3,2.0,0,2,2,3,3,2,2,0.0,1.0,0.0,8.4,0,0,81
6849,3,3.0,0,2,2,2,2,2,2,0.1,0.9,0.0,9.4,1,0,124
6850,3,2.0,1,2,2,3,2,3,2,0.16666666666666666,0.8333333333333334,0.0,7.3,0,0,59
6851,3,2.0,0,2,3,2,2,2,2,0.25,0.75,0.0,4.5,0,0,83
6852,3,3.0,0,2,2,2,2,2,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,8.2,1,0,107
6853,3,3.0,0,3,2,3,2,2,2,0.18181818181818182,0.8181818181818182,0.0,5.0,1,0,104
6854,3,2.0,0,2,2,2,3,2,2,0.2222222222222222,0.7777777777777778,0.0,10.7,0,0,87
6855,3,2.0,0,2,3,3,2,2,2,0.0,1.0,0.0,9.9,0,0,52
6856,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,2.7,0,0,51
6857,3,2.0,0,2,2,2,2,2,2,0.0,0.8,0.2,16.5,0,0,118
6858,3,2.0,0,3,2,2,3,2,2,0.0,1.0,0.0,11.0,0,0,68
6859,3,2.0,1,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,13.3,0,0,63
6860,3,2.0,1,2,2,3,2,2,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,6.3,0,0,127
6861,3,1.0,0,2,2,3,2,2,2,0.6,0.4,0.0,6.3,0,0,43
6862,3,1.0,0,2,2,3,2,2,2,0.0,0.5,0.5,13.6,0,0,38
6863,3,3.0,0,2,2,2,2,2,2,0.4666666666666667,0.5333333333333333,0.0,5.9,1,0,119
6864,3,0.0,0,2,2,3,3,2,2,0.0,1.0,0.0,6.9,0,0,18
6865,3,2.0,0,2,2,3,2,2,2,0.5,0.5,0.0,3.9,0,0,40
6866,3,2.0,0,2,2,3,2,2,2,0.0,0.8,0.2,13.8,0,0,84
6867,3,2.0,0,2,2,3,2,2,2,0.6,0.4,0.0,7.0,0,0,50
6868,3,2.0,0,2,2,2,2,2,1,0.4444444444444444,0.5555555555555556,0.0,6.9,0,0,94
6869,3,1.0,1,2,3,3,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,6.7,0,0,77
6870,3,2.0,0,2,2,3,2,2,2,0.5,0.5,0.0,5.4,0,0,70
6871,3,2.0,0,2,2,3,2,2,2,0.125,0.875,0.0,7.8,0,0,106
6872,3,3.0,0,2,2,2,2,2,2,0.0,0.7777777777777778,0.2222222222222222,12.6,1,0,173
6873,3,2.0,1,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,9.0,0,0,84
6874,3,2.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,4.7,0,0,46
6875,3,1.0,1,2,2,3,2,3,2,0.3333333333333333,0.6666666666666666,0.0,11.5,0,0,38
6876,3,2.0,0,2,2,3,2,2,2,0.0,0.8,0.2,9.0,0,0,74
6877,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,10.3,0,0,99
6878,3,2.0,0,2,3,2,3,2,2,0.0,0.75,0.25,11.4,0,0,79
6879,3,3.0,0,2,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,6.1,1,0,84
6880,3,2.0,0,2,2,3,2,2,2,0.125,0.875,0.0,7.7,0,0,101
6881,3,2.0,0,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,6.3,0,0,73
6882,3,2.0,0,2,2,2,2,2,2,0.4,0.4,0.2,6.5,0,0,56
6883,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,7.5,0,0,39
6884,3,2.0,0,2,2,3,2,2,2,0.0,0.75,0.25,11.6,0,0,62
6885,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.9,0,0,24
6886,3,2.0,0,2,2,2,2,2,2,0.125,0.875,0.0,8.4,0,0,120
6887,3,1.0,0,2,2,3,2,3,2,0.0,0.0,1.0,25.4,0,0,34
6888,3,2.0,0,2,2,3,2,2,2,0.0,0.875,0.125,9.3,0,0,132
6889,3,2.0,0,2,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,9.4,0,0,74
6890,3,1.0,1,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,11.1,0,0,44
6891,3,1.0,1,2,2,3,2,2,2,0.5,0.5,0.0,5.4,0,0,51
6892,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.0,0,0,55
6893,3,2.0,0,2,2,3,2,2,1,0.0,1.0,0.0,8.7,0,0,54
6894,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.1,0,0,87
6895,3,2.0,0,2,2,3,2,3,2,0.125,0.875,0.0,6.4,0,0,78
6896,3,2.0,0,2,2,3,3,2,2,0.0,1.0,0.0,10.5,0,0,68
6897,3,2.0,0,2,2,2,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,10.5,0,0,87
6898,3,3.0,0,3,3,3,2,2,2,0.16666666666666666,0.75,0.08333333333333333,8.1,1,0,148
6899,3,3.0,0,2,2,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,11.4,1,0,93
6900,3,2.0,1,2,2,3,2,2,2,0.2,0.8,0.0,9.5,0,0,66
6901,3,2.0,0,2,2,3,3,2,2,0.0,1.0,0.0,6.4,0,0,67
6902,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,7.4,0,0,44
6903,3,2.0,0,2,2,2,2,2,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,9.8,0,0,124
6904,3,3.0,0,2,2,3,2,2,2,0.2,0.6,0.2,10.5,1,0,122
6905,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,6.3,0,0,39
6907,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,16.1,0,0,29
6908,3,2.0,1,3,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,2.6,0,0,89
6909,3,1.0,0,2,2,3,2,2,2,0.0,0.5,0.5,9.1,0,0,36
6910,3,2.0,0,2,2,2,2,2,2,0.0,0.6,0.4,15.2,0,0,100
6911,3,1.0,0,2,3,3,2,3,2,0.5714285714285714,0.42857142857142855,0.0,5.4,0,0,51
6912,3,1.0,0,2,2,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,7.3,0,0,106
6913,3,2.0,0,2,2,2,2,2,2,0.5,0.5,0.0,5.6,0,0,84
6914,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.6,0,0,29
6915,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,11.9,0,0,126
6916,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,7.6,0,0,42
6917,3,3.0,1,2,2,3,2,2,2,0.0,0.8,0.2,11.8,1,0,85
6918,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.3,0,0,49
6919,3,3.0,0,2,2,2,2,2,2,0.0,0.0,1.0,8.5,1,0,112
6920,3,2.0,0,2,2,3,2,2,2,0.18181818181818182,0.8181818181818182,0.0,4.5,0,0,102
6921,3,3.0,0,2,2,3,2,2,2,0.25,0.5,0.25,7.5,1,0,117
6922,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,4.8,0,0,41
6923,3,3.0,1,3,2,3,2,2,2,0.0,0.8333333333333334,0.16666666666666666,8.5,1,0,80
6924,3,2.0,0,2,2,2,2,2,2,0.36363636363636365,0.6363636363636364,0.0,5.6,0,0,95
6925,3,1.0,1,3,2,3,2,2,2,0.25,0.75,0.0,6.3,0,0,39
6926,3,3.0,0,2,2,2,2,2,1,0.2,0.6,0.2,12.0,1,0,155
6927,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.2,0,0,62
6928,3,0.0,0,2,3,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,8.7,0,0,35
6929,3,2.0,1,2,2,3,2,2,2,0.2,0.6,0.2,6.2,0,0,82
6930,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.8333333333333334,0.0,8.4,0,0,130
6931,3,2.0,0,2,3,2,2,2,2,0.2727272727272727,0.7272727272727273,0.0,7.8,0,0,99
6932,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.8333333333333334,0.0,8.6,0,0,73
6933,3,3.0,1,2,2,3,2,2,2,0.4166666666666667,0.5833333333333334,0.0,5.1,1,0,99
6934,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,5.9,0,0,42
6935,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.8,0,0,58
6936,3,1.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,12.1,0,0,81
6937,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.8,0,0,77
6938,3,2.0,0,2,3,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,6.6,0,0,71
6939,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,5.7,0,0,72
6940,3,3.0,0,3,2,2,3,2,1,0.0,0.0,1.0,10.1,1,0,100
6941,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,9.8,0,0,91
6942,3,1.0,0,2,2,3,3,2,2,0.5,0.5,0.0,3.2,0,0,63
6943,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,7.4,0,0,75
6944,3,2.0,0,2,3,2,2,2,1,0.0,1.0,0.0,9.3,0,0,120
6945,3,2.0,0,2,3,3,2,2,2,0.125,0.875,0.0,6.1,0,0,77
6946,3,3.0,0,2,2,2,2,2,2,0.25,0.75,0.0,11.0,1,0,79
6947,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,7.8,0,0,48
6948,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,12.5,0,0,15
6949,3,3.0,0,2,2,3,2,3,2,0.1111111111111111,0.8888888888888888,0.0,6.4,1,0,91
6950,3,1.0,0,2,2,3,2,2,2,0.4,0.6,0.0,8.7,0,0,57
6951,3,0.0,1,2,2,3,2,2,2,0.5,0.5,0.0,3.8,0,0,16
6952,3,1.0,0,2,3,3,2,3,2,0.0,1.0,0.0,7.0,0,0,49
6953,3,1.0,0,2,2,2,2,3,2,0.0,1.0,0.0,11.4,0,0,55
6954,3,1.0,0,2,2,3,2,2,2,1.0,0.0,0.0,6.2,0,0,4
6955,3,2.0,1,2,2,2,2,2,2,0.0,0.5,0.5,22.3,0,0,61
6956,3,1.0,1,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,5.3,0,0,22
6957,3,2.0,0,2,2,3,2,2,2,0.375,0.5,0.125,8.0,0,0,88
6958,3,3.0,1,2,2,3,2,3,2,0.5555555555555556,0.4444444444444444,0.0,6.2,1,0,76
6959,3,2.0,0,2,2,3,2,2,2,0.4166666666666667,0.5833333333333334,0.0,6.4,0,0,95
6960,3,2.0,0,2,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.5,0,0,67
6961,3,2.0,1,2,2,2,2,2,2,0.125,0.75,0.125,8.0,0,0,126
6962,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.7,0,0,27
6963,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,4.9,0,0,62
6964,3,2.0,0,2,3,2,2,2,2,0.7142857142857143,0.2857142857142857,0.0,4.2,0,0,67
6965,3,3.0,0,2,2,3,2,3,2,0.0,1.0,0.0,10.1,1,0,104
6966,3,1.0,1,2,2,3,2,2,2,0.5,0.5,0.0,3.8,0,0,36
6967,3,3.0,1,2,2,3,2,2,2,0.5,0.4166666666666667,0.08333333333333333,6.8,1,0,119
6968,3,3.0,0,2,2,3,3,3,2,0.1,0.9,0.0,9.2,1,0,104
6969,3,2.0,0,2,2,3,2,2,2,0.4166666666666667,0.5833333333333334,0.0,4.3,0,0,104
6970,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.0,0,0,103
6971,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,10.0,0,0,90
6972,3,2.0,0,2,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,5.0,0,0,88
6973,3,1.0,0,2,2,3,2,2,1,0.0,1.0,0.0,7.2,0,0,33
6974,3,1.0,0,2,3,3,2,2,2,0.0,0.6,0.4,18.8,0,0,112
6975,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,7.6,0,0,56
6976,3,1.0,1,2,2,3,2,2,2,0.5,0.0,0.5,8.2,0,0,34
6977,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.0,0,0,25
6978,3,1.0,0,2,3,3,2,2,2,0.0,1.0,0.0,11.9,0,0,22
6979,3,2.0,0,2,2,2,2,2,2,0.3,0.6,0.1,7.0,0,0,122
6980,3,1.0,1,2,2,2,2,2,2,0.0,1.0,0.0,13.1,0,0,37
6981,3,2.0,0,3,3,2,2,2,2,0.2857142857142857,0.7142857142857143,0.0,9.0,0,0,86
6982,3,3.0,0,2,2,3,2,2,2,0.125,0.875,0.0,9.8,1,0,86
6983,3,1.0,1,2,2,3,2,2,2,0.0,0.0,1.0,25.6,0,0,37
6984,3,1.0,0,3,3,3,2,2,2,0.18181818181818182,0.8181818181818182,0.0,5.6,0,0,126
6985,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.1,0,0,43
6986,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,8.4,0,0,79
6987,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,7.4,0,0,12
6988,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,7.6,0,0,119
6989,3,3.0,0,2,2,2,2,3,1,0.125,0.875,0.0,9.2,1,0,100
6990,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,9.4,0,0,52
6991,3,1.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,7.3,0,0,69
6992,3,2.0,0,2,2,3,2,2,2,0.25,0.75,0.0,10.6,0,0,54
6993,3,1.0,0,2,2,3,2,3,2,0.6,0.4,0.0,4.5,0,0,37
6994,3,1.0,0,2,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,12.4,0,0,54
6995,3,1.0,0,2,2,3,2,2,2,0.0,0.8,0.2,9.6,0,0,87
6996,3,2.0,1,2,2,2,2,2,2,0.2857142857142857,0.5714285714285714,0.14285714285714285,4.8,0,0,77
6997,3,2.0,1,2,2,2,2,2,2,0.2,0.8,0.0,7.3,0,0,56
6998,3,1.0,1,2,2,3,2,2,2,0.0,0.0,1.0,12.8,0,0,32
6999,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.0,0,0,37
7000,3,2.0,0,2,2,2,2,2,2,0.2857142857142857,0.7142857142857143,0.0,7.5,0,0,68
7001,3,2.0,1,2,2,3,2,2,2,0.0,0.8333333333333334,0.16666666666666666,9.1,0,0,94
7002,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.8333333333333334,0.0,6.9,0,0,75
7003,3,3.0,0,2,2,2,2,2,2,0.3333333333333333,0.5833333333333334,0.08333333333333333,9.4,1,0,126
7004,3,2.0,1,2,2,3,2,2,2,0.375,0.625,0.0,6.4,0,0,61
7005,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.2,0,0,27
7006,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,9.5,0,0,39
7007,3,2.0,0,2,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,6.4,0,0,81
7008,3,1.0,0,2,2,2,2,2,2,0.4444444444444444,0.5555555555555556,0.0,5.7,0,0,72
7009,3,1.0,0,2,2,3,3,2,2,0.75,0.25,0.0,6.0,0,0,21
7010,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.0,0,0,53
7011,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,7.9,0,0,34
7012,3,1.0,0,2,2,3,2,3,2,0.25,0.75,0.0,6.8,0,0,31
7013,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,8.9,0,0,49
7014,3,1.0,0,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,3.9,0,0,70
7015,3,1.0,0,2,2,3,3,2,2,0.25,0.75,0.0,6.1,0,0,51
7016,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,10.6,0,0,38
7017,3,1.0,0,2,2,2,2,3,2,0.3333333333333333,0.6666666666666666,0.0,5.3,0,0,93
7018,3,1.0,0,3,2,2,3,2,2,0.2857142857142857,0.7142857142857143,0.0,6.7,0,0,70
7019,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.0,0,0,63
7020,3,2.0,1,2,2,2,2,2,2,0.0,0.75,0.25,12.6,0,0,148
7021,3,2.0,0,2,2,2,2,2,2,0.0,0.0,1.0,7.6,0,0,69
7022,3,2.0,1,2,2,3,2,2,2,0.125,0.875,0.0,6.5,0,0,84
7023,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.1,0,0,67
7024,3,0.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.9,0,0,12
7025,3,2.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,9.3,0,0,72
7026,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,9.7,0,0,81
7027,3,2.0,0,2,2,3,2,2,2,0.3076923076923077,0.6923076923076923,0.0,4.6,0,0,107
7028,3,3.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,7.9,1,0,99
7029,3,2.0,0,2,2,2,2,2,2,0.0,0.7142857142857143,0.2857142857142857,11.7,0,0,137
7030,3,1.0,0,2,2,3,2,2,1,0.3333333333333333,0.6666666666666666,0.0,6.7,0,0,54
7031,3,1.0,1,2,2,3,2,2,2,0.0,0.25,0.75,14.5,0,0,96
7032,3,2.0,0,2,2,3,2,2,2,0.0,0.6,0.4,13.0,0,0,96
7033,3,2.0,1,2,2,2,2,2,2,0.1111111111111111,0.8888888888888888,0.0,6.2,0,0,95
7034,3,3.0,0,2,2,2,3,2,1,0.2857142857142857,0.42857142857142855,0.2857142857142857,10.0,1,0,124
7035,3,2.0,1,2,2,3,2,3,2,0.3333333333333333,0.6666666666666666,0.0,6.7,0,0,57
7036,3,3.0,0,2,2,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,8.9,1,0,121
7037,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.0,0,0,15
7038,3,1.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,9.7,0,0,49
7039,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.1,0,0,47
7040,3,3.0,0,2,2,3,2,2,2,0.0,0.9,0.1,11.1,1,0,139
7041,3,2.0,0,2,2,2,3,2,2,0.18181818181818182,0.8181818181818182,0.0,8.0,0,0,116
7042,3,2.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,9.0,0,0,54
7043,3,2.0,0,2,2,2,2,2,2,0.1111111111111111,0.8888888888888888,0.0,6.0,0,0,76
7044,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,5.8,0,0,35
7045,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,8.3,0,0,32
7046,3,1.0,0,2,2,3,2,2,2,0.5,0.5,0.0,6.5,0,0,11
7047,3,2.0,1,2,3,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,6.1,0,0,77
7048,3,1.0,0,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,4.2,0,0,23
7049,3,2.0,1,2,2,3,2,2,2,0.125,0.875,0.0,7.8,0,0,81
7050,3,3.0,0,2,2,2,2,2,2,0.4,0.6,0.0,9.3,1,0,68
7051,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,7.4,0,0,37
7052,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.5,0,0,65
7053,3,3.0,0,2,2,2,2,2,2,0.5454545454545454,0.36363636363636365,0.09090909090909091,8.3,1,0,116
7054,3,3.0,1,2,2,3,2,2,2,0.0,0.7142857142857143,0.2857142857142857,13.9,1,0,152
7055,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,3.4,0,0,50
7056,3,2.0,0,3,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,9.2,0,0,68
7057,3,2.0,1,2,2,3,2,2,2,0.1,0.9,0.0,7.2,0,0,112
7058,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,6.9,0,0,46
7059,3,2.0,0,2,2,3,3,2,2,0.4,0.6,0.0,4.7,0,0,82
7060,3,1.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,11.3,0,0,63
7061,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,8.1,0,0,60
7062,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,3.8,0,0,47
7063,3,2.0,0,2,2,2,2,3,2,0.0,1.0,0.0,8.3,0,0,81
7064,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,9.5,0,0,63
7065,3,3.0,0,2,2,3,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,11.6,1,0,98
7066,3,2.0,0,2,2,2,2,2,2,0.0,0.5,0.5,17.4,0,0,94
7067,3,1.0,0,3,2,3,2,2,2,0.0,0.5,0.5,10.5,0,0,49
7068,3,2.0,0,2,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,4.2,0,0,64
7069,3,2.0,0,2,2,3,2,2,2,0.45454545454545453,0.5454545454545454,0.0,6.1,0,0,93
7070,3,1.0,0,2,2,3,2,2,2,0.4,0.6,0.0,6.8,0,0,62
7071,3,1.0,0,2,2,3,2,2,2,0.4,0.6,0.0,3.8,0,0,35
7072,3,2.0,0,2,2,3,2,2,2,0.0,0.5,0.5,11.0,0,0,83
7073,3,2.0,0,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,9.3,0,0,98
7074,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.5,0,0,53
7075,3,3.0,0,2,2,3,2,2,2,0.2222222222222222,0.7777777777777778,0.0,5.8,1,0,97
7076,3,2.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,6.5,0,0,73
7077,3,2.0,1,2,3,3,2,2,2,0.5,0.5,0.0,6.1,0,0,17
7078,3,1.0,0,2,3,2,2,2,2,0.25,0.75,0.0,7.1,0,0,43
7079,3,3.0,0,2,2,2,2,2,2,0.3333333333333333,0.5,0.16666666666666666,7.3,1,0,101
7080,3,2.0,0,3,2,3,2,2,2,0.4444444444444444,0.4444444444444444,0.1111111111111111,5.9,0,0,112
7081,3,2.0,1,2,2,3,2,2,2,0.5,0.0,0.5,17.9,0,0,57
7082,3,3.0,0,2,2,2,2,2,2,0.3333333333333333,0.5555555555555556,0.1111111111111111,8.6,1,0,132
7083,3,1.0,0,3,2,2,2,3,2,0.3333333333333333,0.6666666666666666,0.0,5.9,0,0,62
7084,3,1.0,0,2,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,10.2,0,0,46
7085,3,3.0,0,2,2,3,2,2,2,0.0,0.0,1.0,6.9,1,0,118
7086,3,1.0,0,2,2,3,2,2,2,0.4,0.6,0.0,5.8,0,0,54
7087,3,3.0,0,2,2,3,2,2,1,0.2,0.8,0.0,5.3,1,0,64
7088,3,2.0,0,2,3,3,2,2,2,0.1111111111111111,0.8888888888888888,0.0,4.4,0,0,99
7089,3,1.0,0,2,2,2,3,2,2,0.2,0.7,0.1,7.4,0,0,95
7090,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,11.2,0,0,39
7091,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.9,0,0,27
7092,3,1.0,0,2,2,3,3,2,2,0.0,0.0,1.0,28.9,0,0,37
7093,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,5.8,0,0,64
7094,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,4.7,0,0,40
7095,3,2.0,0,2,2,2,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.5,0,0,62
7096,3,2.0,0,3,2,2,2,2,2,0.125,0.75,0.125,8.5,0,0,95
7097,3,2.0,0,2,3,3,2,2,2,0.0,1.0,0.0,8.8,0,0,43
7098,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,3.9,0,0,26
7099,3,2.0,0,3,2,2,2,2,2,0.16666666666666666,0.8333333333333334,0.0,6.8,0,0,101
7100,3,1.0,0,2,3,3,2,2,2,0.5,0.5,0.0,3.6,0,0,37
7101,3,1.0,1,2,2,3,2,2,2,0.25,0.75,0.0,7.4,0,0,43
7102,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.2,0,0,65
7103,3,1.0,0,2,2,2,2,2,2,0.2222222222222222,0.6666666666666666,0.1111111111111111,5.2,0,0,105
7104,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,13.2,0,0,44
